vehicle_id,agent_name,vehicle_type,zone,timestamp,hour,speed_kmh,distance_km,idle_time_min,delivery_time_min,status,latitude,longitude
VH129,Agent_129,Bike,Tambaram,2024-03-21 09:06:00,9,25.7,7.48,15.9,33.8,Idle,12.879962,80.053939
VH129,Agent_129,Bike,Tambaram,2024-02-10 20:55:00,20,7.1,4.81,9.5,45.0,Active,12.877765,80.108325
VH129,Agent_129,Bike,Tambaram,2024-03-26 08:56:00,8,45.8,13.74,13.3,13.3,Active,12.87603,80.128737
VH129,Agent_129,Bike,Tambaram,2024-02-03 10:34:00,10,28.9,6.82,17.0,54.5,Idle,12.933735,80.089768
VH130,Agent_130,Scooter,Adyar,2024-02-11 21:58:00,21,29.5,0.84,3.6,49.8,Delayed,13.04858,80.26092
VH130,Agent_130,Scooter,Adyar,2024-03-02 12:37:00,12,41.4,3.46,1.6,52.5,Delayed,12.978349,80.296924
VH130,Agent_130,Scooter,Adyar,2024-02-12 18:25:00,18,17.7,13.58,18.2,46.2,Idle,12.988672,80.261487
VH130,Agent_130,Scooter,Adyar,2024-03-01 20:57:00,20,28.8,11.54,16.2,29.7,Idle,13.034436,80.287065
VH130,Agent_130,Scooter,Adyar,2024-01-03 16:38:00,16,22.8,13.94,15.4,17.4,Idle,12.973632,80.229108
VH131,Agent_131,Scooter,Adyar,2024-01-03 21:06:00,21,28.7,4.31,18.3,15.1,Idle,12.984945,80.293569
VH131,Agent_131,Scooter,Adyar,2024-02-06 23:27:00,23,19.2,1.77,16.3,39.4,Idle,12.959552,80.227613
VH131,Agent_131,Scooter,Adyar,2024-03-13 21:43:00,21,0.0,2.91,15.0,59.0,Delayed,12.98464,80.245957
VH131,Agent_131,Scooter,Adyar,2024-01-01 12:56:00,12,25.5,9.77,14.4,13.4,Active,13.004194,80.222637
VH131,Agent_131,Scooter,Adyar,2024-01-22 13:54:00,13,45.9,6.53,1.7,31.5,Active,13.027216,80.22189
VH131,Agent_131,Scooter,Adyar,2024-03-11 08:50:00,8,33.8,1.04,6.6,49.7,Delayed,12.966125,80.233317
VH131,Agent_131,Scooter,Adyar,2024-02-25 13:59:00,13,16.1,1.3,4.7,47.1,Delayed,13.01917,80.212168
VH131,Agent_131,Scooter,Adyar,2024-02-24 13:37:00,13,9.0,9.8,18.6,10.3,Idle,12.954667,80.245691
VH131,Agent_131,Scooter,Adyar,2024-01-27 10:04:00,10,18.7,10.25,18.1,44.7,Idle,13.01535,80.232483
VH132,Agent_132,Cycle,Anna Nagar,2024-03-27 20:19:00,20,37.3,5.01,17.6,23.0,Idle,13.123609,80.249669
VH132,Agent_132,Cycle,Anna Nagar,2024-02-20 12:52:00,12,18.0,14.56,15.5,17.1,Idle,13.07613,80.184153
VH132,Agent_132,Cycle,Anna Nagar,2024-03-21 08:14:00,8,21.0,8.0,16.9,53.9,Idle,13.102238,80.242706
VH132,Agent_132,Cycle,Anna Nagar,2024-02-05 21:10:00,21,41.7,13.06,13.9,13.7,Active,13.074699,80.175732
VH132,Agent_132,Cycle,Anna Nagar,2024-03-25 22:21:00,22,36.3,3.44,4.5,51.7,Delayed,13.108795,80.196147
VH132,Agent_132,Cycle,Anna Nagar,2024-02-23 23:11:00,23,15.6,10.25,7.3,25.1,Active,13.043123,80.259358
VH132,Agent_132,Cycle,Anna Nagar,2024-02-11 16:57:00,16,40.7,5.73,6.6,15.7,Active,13.05062,80.258942
VH132,Agent_132,Cycle,Anna Nagar,2024-01-27 14:12:00,14,40.7,13.24,10.8,46.8,Delayed,13.12161,80.189044
VH132,Agent_132,Cycle,Anna Nagar,2024-01-16 15:36:00,15,52.0,6.77,9.3,12.7,Active,13.081768,80.222039
VH132,Agent_132,Cycle,Anna Nagar,2024-02-21 16:14:00,16,11.6,10.69,4.7,23.9,Active,13.068028,80.216523
VH133,Agent_133,Bike,T Nagar,2024-02-07 22:31:00,22,7.4,13.2,0.8,18.9,Active,13.076857,80.204253
VH133,Agent_133,Bike,T Nagar,2024-01-26 08:54:00,8,32.2,0.52,14.9,12.5,Active,13.074127,80.239719
VH133,Agent_133,Bike,T Nagar,2024-01-21 13:06:00,13,35.1,6.1,9.9,31.9,Active,13.069752,80.18572
VH133,Agent_133,Bike,T Nagar,2024-03-14 21:57:00,21,18.6,13.09,13.0,11.9,Active,13.068336,80.209403
VH133,Agent_133,Bike,T Nagar,2024-02-12 12:47:00,12,21.9,12.82,5.5,43.9,Active,13.078356,80.194384
VH134,Agent_134,Scooter,Adyar,2024-03-19 23:53:00,23,40.8,6.45,10.9,53.5,Delayed,12.983633,80.274148
VH134,Agent_134,Scooter,Adyar,2024-01-02 21:05:00,21,35.4,6.93,11.9,31.3,Active,13.010624,80.266815
VH134,Agent_134,Scooter,Adyar,2024-02-05 19:18:00,19,38.8,7.74,7.1,52.5,Delayed,12.994106,80.234092
VH134,Agent_134,Scooter,Adyar,2024-02-04 19:11:00,19,51.4,8.6,11.2,48.5,Delayed,13.028058,80.229127
VH134,Agent_134,Scooter,Adyar,2024-02-16 14:07:00,14,17.4,13.11,10.2,44.0,Active,13.013733,80.281208
VH134,Agent_134,Scooter,Adyar,2024-02-25 17:38:00,17,39.1,9.49,18.6,14.9,Idle,12.973071,80.212494
VH134,Agent_134,Scooter,Adyar,2024-01-06 14:05:00,14,33.4,14.4,0.5,30.8,Active,13.036145,80.211
VH134,Agent_134,Scooter,Adyar,2024-02-14 15:01:00,15,18.1,0.62,2.1,48.5,Delayed,13.024615,80.240632
VH134,Agent_134,Scooter,Adyar,2024-03-18 14:32:00,14,39.4,13.49,5.9,27.5,Active,12.984397,80.253034
VH134,Agent_134,Scooter,Adyar,2024-03-21 09:25:00,9,29.5,13.01,18.5,32.7,Idle,12.952568,80.21466
VH134,Agent_134,Scooter,Adyar,2024-03-28 16:33:00,16,17.1,13.18,18.8,29.2,Idle,13.006015,80.223965
VH134,Agent_134,Scooter,Adyar,2024-01-12 16:01:00,16,52.9,8.57,7.1,50.6,Delayed,12.980793,80.272882
VH135,Agent_135,Cycle,Tambaram,2024-02-26 16:53:00,16,32.2,9.06,4.7,19.9,Active,12.931292,80.100028
VH135,Agent_135,Cycle,Tambaram,2024-02-16 16:50:00,16,41.3,10.75,4.4,28.2,Active,12.881839,80.058988
VH135,Agent_135,Cycle,Tambaram,2024-02-14 15:19:00,15,10.0,3.71,1.3,21.4,Active,12.966627,80.090659
VH135,Agent_135,Cycle,Tambaram,2024-02-23 16:01:00,16,42.7,3.61,5.0,19.1,Active,12.889228,80.121472
VH135,Agent_135,Cycle,Tambaram,2024-01-25 19:44:00,19,32.7,5.87,18.8,27.9,Idle,12.944683,80.140026
VH135,Agent_135,Cycle,Tambaram,2024-01-28 22:35:00,22,7.7,9.06,0.2,18.9,Active,12.954119,80.117636
VH135,Agent_135,Cycle,Tambaram,2024-02-03 13:45:00,13,34.4,7.4,4.6,23.2,Active,12.904482,80.050111
VH136,Agent_136,Cycle,Anna Nagar,2024-03-11 21:30:00,21,31.8,14.15,4.4,11.6,Active,13.062195,80.181889
VH136,Agent_136,Cycle,Anna Nagar,2024-01-13 09:51:00,9,44.2,5.76,19.7,49.4,Idle,13.094346,80.161724
VH136,Agent_136,Cycle,Anna Nagar,2024-02-23 12:22:00,12,47.2,2.06,7.0,54.7,Delayed,13.107878,80.192453
VH136,Agent_136,Cycle,Anna Nagar,2024-01-28 13:04:00,13,38.0,10.0,7.4,12.4,Active,13.069273,80.173558
VH136,Agent_136,Cycle,Anna Nagar,2024-02-06 18:20:00,18,53.3,8.28,15.3,58.0,Idle,13.044442,80.243252
VH136,Agent_136,Cycle,Anna Nagar,2024-03-09 15:35:00,15,32.8,13.21,13.5,12.0,Active,13.045343,80.200303
VH136,Agent_136,Cycle,Anna Nagar,2024-03-25 14:51:00,14,37.8,4.7,15.9,26.9,Idle,13.107894,80.238082
VH136,Agent_136,Cycle,Anna Nagar,2024-02-25 19:40:00,19,19.0,7.92,19.6,46.9,Idle,13.060448,80.16139
VH136,Agent_136,Cycle,Anna Nagar,2024-02-10 14:00:00,14,46.3,10.95,16.3,45.6,Idle,13.08903,80.245215
VH136,Agent_136,Cycle,Anna Nagar,2024-03-20 12:45:00,12,31.0,4.55,16.2,59.0,Idle,13.086446,80.168606
VH136,Agent_136,Cycle,Anna Nagar,2024-01-04 17:38:00,17,36.6,5.94,2.7,21.7,Active,13.089887,80.198098
VH136,Agent_136,Cycle,Anna Nagar,2024-02-04 10:54:00,10,11.3,7.06,14.6,44.7,Active,13.05903,80.169597
VH136,Agent_136,Cycle,Anna Nagar,2024-03-25 10:51:00,10,48.0,4.51,6.2,44.6,Active,13.066492,80.169764
VH136,Agent_136,Cycle,Anna Nagar,2024-02-12 09:47:00,9,47.0,9.78,8.0,30.2,Active,13.122362,80.259657
VH137,Agent_137,Scooter,Chromepet,2024-02-15 14:01:00,14,0.1,14.29,17.5,39.7,Idle,12.959871,80.177447
VH137,Agent_137,Scooter,Chromepet,2024-01-02 08:33:00,8,15.5,12.12,15.3,53.5,Idle,12.94187,80.163451
VH137,Agent_137,Scooter,Chromepet,2024-01-01 18:29:00,18,17.1,12.89,4.7,21.2,Active,12.969819,80.127724
VH137,Agent_137,Scooter,Chromepet,2024-02-07 15:29:00,15,34.1,4.55,9.1,44.2,Active,12.914433,80.154049
VH137,Agent_137,Scooter,Chromepet,2024-02-27 13:30:00,13,18.7,9.97,1.0,43.3,Active,12.970942,80.166261
VH137,Agent_137,Scooter,Chromepet,2024-02-24 20:48:00,20,36.4,11.03,14.7,29.9,Active,12.951596,80.169225
VH137,Agent_137,Scooter,Chromepet,2024-02-28 22:36:00,22,34.3,3.6,19.7,15.7,Idle,12.963517,80.114864
VH137,Agent_137,Scooter,Chromepet,2024-01-08 22:49:00,22,55.0,2.11,1.5,29.0,Active,12.986596,80.115825
VH137,Agent_137,Scooter,Chromepet,2024-01-15 20:49:00,20,17.8,8.72,13.4,45.5,Delayed,12.914155,80.192548
VH137,Agent_137,Scooter,Chromepet,2024-01-26 23:40:00,23,29.4,6.79,10.6,44.1,Active,12.960156,80.150337
VH137,Agent_137,Scooter,Chromepet,2024-02-02 20:54:00,20,18.2,14.69,8.7,55.5,Delayed,12.910203,80.101903
VH137,Agent_137,Scooter,Chromepet,2024-03-28 11:29:00,11,32.4,12.07,3.5,29.9,Active,12.956034,80.119574
VH138,Agent_138,Bike,OMR,2024-01-22 10:09:00,10,19.2,7.01,8.7,31.1,Active,12.914777,80.259907
VH138,Agent_138,Bike,OMR,2024-02-12 18:25:00,18,30.0,5.86,14.9,27.2,Active,12.919931,80.203131
VH138,Agent_138,Bike,OMR,2024-02-02 14:12:00,14,22.9,13.28,12.2,57.4,Delayed,12.881777,80.239264
VH138,Agent_138,Bike,OMR,2024-02-15 11:43:00,11,49.1,13.74,17.2,31.3,Idle,12.887482,80.241997
VH138,Agent_138,Bike,OMR,2024-02-02 15:44:00,15,36.9,13.26,18.0,34.5,Idle,12.897618,80.196894
VH138,Agent_138,Bike,OMR,2024-01-23 11:18:00,11,36.0,3.94,0.7,49.8,Delayed,12.886862,80.269034
VH139,Agent_139,Bike,Ambattur,2024-02-28 14:38:00,14,51.6,0.61,19.8,26.7,Idle,13.066393,80.136377
VH139,Agent_139,Bike,Ambattur,2024-03-03 16:21:00,16,17.7,8.03,19.9,47.3,Idle,13.131866,80.144394
VH139,Agent_139,Bike,Ambattur,2024-01-16 13:53:00,13,44.8,9.39,3.9,23.8,Active,13.139925,80.150218
VH139,Agent_139,Bike,Ambattur,2024-02-17 10:31:00,10,38.1,13.81,2.8,48.4,Delayed,13.089388,80.116845
VH139,Agent_139,Bike,Ambattur,2024-03-14 09:11:00,9,28.4,3.49,7.0,30.8,Active,13.122754,80.201732
VH139,Agent_139,Bike,Ambattur,2024-02-11 18:14:00,18,22.9,9.87,6.3,22.9,Active,13.098231,80.155393
VH139,Agent_139,Bike,Ambattur,2024-02-21 08:11:00,8,28.0,9.78,14.1,11.8,Active,13.080492,80.17061
VH139,Agent_139,Bike,Ambattur,2024-03-14 22:31:00,22,16.2,13.16,8.2,23.8,Active,13.075815,80.193127
VH139,Agent_139,Bike,Ambattur,2024-01-26 22:26:00,22,9.8,8.07,2.0,13.0,Active,13.105783,80.143527
VH139,Agent_139,Bike,Ambattur,2024-03-21 21:40:00,21,21.5,3.53,8.3,54.9,Delayed,13.129123,80.110945
VH139,Agent_139,Bike,Ambattur,2024-02-21 19:22:00,19,53.4,2.46,11.0,43.7,Active,13.145672,80.19885
VH139,Agent_139,Bike,Ambattur,2024-03-02 12:30:00,12,34.8,11.57,13.0,43.0,Active,13.079443,80.152542
VH139,Agent_139,Bike,Ambattur,2024-01-23 18:24:00,18,31.6,14.18,8.4,31.4,Active,13.124481,80.162974
VH140,Agent_140,Cycle,Anna Nagar,2024-01-18 16:56:00,16,9.8,4.23,8.4,45.4,Delayed,13.047682,80.199274
VH140,Agent_140,Cycle,Anna Nagar,2024-01-28 19:44:00,19,17.7,13.11,13.6,45.9,Delayed,13.051266,80.233537
VH140,Agent_140,Cycle,Anna Nagar,2024-03-14 20:45:00,20,56.0,1.85,15.7,25.4,Idle,13.122191,80.217798
VH140,Agent_140,Cycle,Anna Nagar,2024-02-06 19:55:00,19,44.3,12.4,19.7,22.3,Idle,13.069548,80.240401
VH140,Agent_140,Cycle,Anna Nagar,2024-02-21 12:21:00,12,20.2,13.2,1.4,54.3,Delayed,13.091585,80.250902
VH140,Agent_140,Cycle,Anna Nagar,2024-01-08 13:26:00,13,30.9,9.34,16.1,50.3,Idle,13.074631,80.189733
VH140,Agent_140,Cycle,Anna Nagar,2024-02-11 23:26:00,23,29.1,12.77,8.1,48.1,Delayed,13.078277,80.219668
VH140,Agent_140,Cycle,Anna Nagar,2024-02-04 20:50:00,20,29.1,8.66,11.1,12.5,Active,13.043062,80.254057
VH140,Agent_140,Cycle,Anna Nagar,2024-03-08 20:45:00,20,36.1,13.47,14.3,11.8,Active,13.117844,80.168119
VH140,Agent_140,Cycle,Anna Nagar,2024-01-10 23:28:00,23,47.9,14.62,3.0,26.6,Active,13.082684,80.223109
VH140,Agent_140,Cycle,Anna Nagar,2024-01-23 08:08:00,8,35.9,4.91,20.0,51.3,Idle,13.062707,80.254188
VH140,Agent_140,Cycle,Anna Nagar,2024-02-10 20:43:00,20,36.8,3.63,2.9,13.1,Active,13.047435,80.247613
VH141,Agent_141,Scooter,Mylapore,2024-02-06 18:11:00,18,35.2,6.59,18.8,52.9,Idle,13.044865,80.311194
VH141,Agent_141,Scooter,Mylapore,2024-03-19 22:41:00,22,0.0,6.73,19.6,43.4,Idle,13.054025,80.265728
VH141,Agent_141,Scooter,Mylapore,2024-03-15 23:50:00,23,21.9,3.15,19.2,13.5,Idle,13.030786,80.281996
VH141,Agent_141,Scooter,Mylapore,2024-03-28 19:41:00,19,25.2,8.37,1.5,57.6,Delayed,13.024895,80.223057
VH141,Agent_141,Scooter,Mylapore,2024-02-06 08:00:00,8,40.1,11.19,5.6,12.8,Active,13.025122,80.239233
VH141,Agent_141,Scooter,Mylapore,2024-03-28 10:13:00,10,32.5,13.57,8.7,31.8,Active,13.031058,80.222436
VH141,Agent_141,Scooter,Mylapore,2024-01-20 21:00:00,21,35.1,1.35,14.1,14.1,Active,13.0456,80.25291
VH141,Agent_141,Scooter,Mylapore,2024-01-27 11:44:00,11,35.0,8.56,10.5,14.0,Active,13.066778,80.273069
VH141,Agent_141,Scooter,Mylapore,2024-03-19 11:03:00,11,35.3,6.92,10.5,51.0,Delayed,13.065241,80.277456
VH142,Agent_142,Scooter,Anna Nagar,2024-02-25 20:23:00,20,43.2,0.82,14.0,49.6,Delayed,13.076414,80.255895
VH142,Agent_142,Scooter,Anna Nagar,2024-01-25 18:00:00,18,57.3,10.14,3.7,21.0,Active,13.057049,80.222665
VH142,Agent_142,Scooter,Anna Nagar,2024-03-25 22:52:00,22,40.7,3.41,2.5,45.3,Delayed,13.092161,80.178584
VH142,Agent_142,Scooter,Anna Nagar,2024-03-12 18:33:00,18,31.7,5.81,7.3,10.1,Active,13.111369,80.21244
VH142,Agent_142,Scooter,Anna Nagar,2024-01-15 20:48:00,20,22.6,5.27,5.7,32.1,Active,13.057677,80.226752
VH142,Agent_142,Scooter,Anna Nagar,2024-01-25 11:55:00,11,28.7,14.87,7.8,47.8,Delayed,13.051337,80.178546
VH142,Agent_142,Scooter,Anna Nagar,2024-02-05 19:14:00,19,20.3,2.31,16.8,25.4,Idle,13.055229,80.198771
VH142,Agent_142,Scooter,Anna Nagar,2024-03-16 08:02:00,8,28.5,9.31,3.3,46.0,Delayed,13.086171,80.208429
VH142,Agent_142,Scooter,Anna Nagar,2024-03-22 11:23:00,11,23.3,10.78,13.8,44.4,Active,13.073278,80.244015
VH142,Agent_142,Scooter,Anna Nagar,2024-03-27 11:46:00,11,30.2,8.48,5.3,36.3,Active,13.041204,80.167216
VH142,Agent_142,Scooter,Anna Nagar,2024-02-25 15:03:00,15,15.9,7.71,11.2,35.8,Active,13.092387,80.216702
VH142,Agent_142,Scooter,Anna Nagar,2024-01-13 13:08:00,13,31.9,3.83,1.2,48.2,Delayed,13.130979,80.164969
VH142,Agent_142,Scooter,Anna Nagar,2024-03-26 21:06:00,21,42.3,8.53,14.1,47.6,Delayed,13.044801,80.164507
VH142,Agent_142,Scooter,Anna Nagar,2024-02-08 12:27:00,12,32.1,11.99,14.7,52.6,Delayed,13.099557,80.164659
VH142,Agent_142,Scooter,Anna Nagar,2024-01-17 16:16:00,16,14.0,7.97,2.8,34.7,Active,13.129597,80.244317
VH143,Agent_143,Bike,Tambaram,2024-03-20 22:48:00,22,24.5,13.27,7.9,46.6,Delayed,12.891889,80.062694
VH143,Agent_143,Bike,Tambaram,2024-03-16 18:02:00,18,27.4,4.76,1.1,39.7,Active,12.887228,80.101856
VH143,Agent_143,Bike,Tambaram,2024-02-24 13:11:00,13,21.4,0.95,18.5,55.2,Idle,12.973851,80.118431
VH143,Agent_143,Bike,Tambaram,2024-01-05 08:37:00,8,14.6,6.88,4.7,24.3,Active,12.969798,80.064256
VH143,Agent_143,Bike,Tambaram,2024-01-28 09:53:00,9,41.7,10.11,14.6,57.3,Delayed,12.882576,80.050419
VH143,Agent_143,Bike,Tambaram,2024-02-28 17:48:00,17,4.7,12.45,11.4,24.4,Active,12.941943,80.114182
VH143,Agent_143,Bike,Tambaram,2024-03-14 19:49:00,19,26.4,8.88,4.0,12.8,Active,12.916444,80.052401
VH143,Agent_143,Bike,Tambaram,2024-01-14 15:20:00,15,0.0,12.71,19.7,35.4,Idle,12.908437,80.067708
VH143,Agent_143,Bike,Tambaram,2024-03-10 09:51:00,9,48.4,2.54,10.3,33.9,Active,12.906436,80.089315
VH143,Agent_143,Bike,Tambaram,2024-02-02 23:12:00,23,38.0,6.62,15.8,51.4,Idle,12.898592,80.059697
VH143,Agent_143,Bike,Tambaram,2024-03-06 14:26:00,14,36.0,2.07,17.0,36.0,Idle,12.942655,80.104693
VH144,Agent_144,Scooter,T Nagar,2024-02-17 23:18:00,23,23.6,0.63,5.2,51.6,Delayed,13.039309,80.276343
VH144,Agent_144,Scooter,T Nagar,2024-02-14 21:23:00,21,27.8,9.37,16.8,46.5,Idle,13.026794,80.262343
VH144,Agent_144,Scooter,T Nagar,2024-02-11 09:56:00,9,25.7,10.28,6.7,36.1,Active,13.091051,80.208167
VH144,Agent_144,Scooter,T Nagar,2024-02-23 17:36:00,17,30.5,2.54,2.2,29.6,Active,13.014266,80.224033
VH144,Agent_144,Scooter,T Nagar,2024-02-04 23:00:00,23,30.6,2.81,5.4,10.0,Active,13.032767,80.281922
VH144,Agent_144,Scooter,T Nagar,2024-02-25 13:06:00,13,36.0,14.08,15.1,40.8,Idle,13.025219,80.257187
VH145,Agent_145,Bike,T Nagar,2024-03-28 16:26:00,16,23.6,2.27,3.2,20.3,Active,13.033801,80.241936
VH145,Agent_145,Bike,T Nagar,2024-03-26 17:14:00,17,35.2,11.81,17.4,14.8,Idle,13.078442,80.190062
VH145,Agent_145,Bike,T Nagar,2024-03-27 16:37:00,16,35.7,9.84,19.5,45.0,Idle,13.061005,80.198099
VH145,Agent_145,Bike,T Nagar,2024-02-14 08:58:00,8,45.4,14.65,6.3,56.1,Delayed,13.032074,80.236061
VH145,Agent_145,Bike,T Nagar,2024-03-06 12:02:00,12,3.4,5.5,17.7,50.5,Idle,13.091453,80.197622
VH145,Agent_145,Bike,T Nagar,2024-03-03 17:49:00,17,18.4,2.65,19.8,54.6,Idle,13.005101,80.199974
VH145,Agent_145,Bike,T Nagar,2024-01-27 09:18:00,9,49.5,10.66,6.6,45.5,Delayed,13.086727,80.27206
VH145,Agent_145,Bike,T Nagar,2024-01-22 22:57:00,22,23.0,14.34,13.5,30.4,Active,13.058722,80.23248
VH145,Agent_145,Bike,T Nagar,2024-02-11 18:33:00,18,15.9,2.98,18.6,48.0,Idle,13.033639,80.219881
VH145,Agent_145,Bike,T Nagar,2024-03-09 14:15:00,14,48.0,0.56,12.6,33.0,Active,13.007946,80.231274
VH145,Agent_145,Bike,T Nagar,2024-01-11 13:39:00,13,52.3,0.69,19.7,40.5,Idle,13.047147,80.241129
VH145,Agent_145,Bike,T Nagar,2024-03-20 17:11:00,17,38.1,10.21,1.8,16.5,Active,12.99432,80.219583
VH145,Agent_145,Bike,T Nagar,2024-02-08 11:39:00,11,20.3,4.9,17.3,44.4,Idle,13.069821,80.240489
VH145,Agent_145,Bike,T Nagar,2024-03-09 18:57:00,18,40.6,5.05,3.6,31.1,Active,13.048539,80.263724
VH145,Agent_145,Bike,T Nagar,2024-02-04 14:44:00,14,17.1,7.86,4.4,34.3,Active,13.065303,80.245111
VH146,Agent_146,Scooter,Velachery,2024-01-09 16:50:00,16,16.7,11.0,19.9,43.4,Idle,12.957633,80.20991
VH146,Agent_146,Scooter,Velachery,2024-01-07 18:41:00,18,29.6,11.03,10.0,50.7,Delayed,12.99143,80.219371
VH146,Agent_146,Scooter,Velachery,2024-03-01 12:17:00,12,7.9,14.1,5.3,34.5,Active,13.004961,80.170395
VH146,Agent_146,Scooter,Velachery,2024-01-18 11:39:00,11,29.6,6.24,5.0,15.6,Active,12.989983,80.262147
VH146,Agent_146,Scooter,Velachery,2024-03-19 21:52:00,21,28.6,10.0,15.3,41.5,Idle,12.940642,80.230568
VH146,Agent_146,Scooter,Velachery,2024-01-25 19:54:00,19,14.4,13.02,10.5,51.9,Delayed,12.986553,80.208737
VH146,Agent_146,Scooter,Velachery,2024-01-15 09:44:00,9,41.5,2.16,3.2,23.7,Active,12.951129,80.170256
VH146,Agent_146,Scooter,Velachery,2024-02-09 10:58:00,10,30.6,5.91,9.0,57.2,Delayed,13.017666,80.225712
VH146,Agent_146,Scooter,Velachery,2024-02-16 16:42:00,16,32.7,3.62,0.2,27.4,Active,13.012516,80.210967
VH146,Agent_146,Scooter,Velachery,2024-02-20 16:23:00,16,40.8,9.32,3.4,56.0,Delayed,13.006486,80.259304
VH146,Agent_146,Scooter,Velachery,2024-01-09 09:22:00,9,14.8,4.47,17.2,50.2,Idle,12.95838,80.187864
VH146,Agent_146,Scooter,Velachery,2024-02-16 15:57:00,15,33.4,9.82,5.6,25.9,Active,12.956186,80.198642
VH147,Agent_147,Bike,Chromepet,2024-02-08 14:34:00,14,55.5,2.42,13.2,52.9,Delayed,12.94425,80.157742
VH147,Agent_147,Bike,Chromepet,2024-01-11 21:53:00,21,46.0,13.36,9.6,32.3,Active,12.909757,80.104979
VH147,Agent_147,Bike,Chromepet,2024-03-12 20:12:00,20,30.9,10.91,9.0,49.1,Delayed,12.922999,80.124528
VH147,Agent_147,Bike,Chromepet,2024-02-18 15:01:00,15,14.5,13.05,18.8,45.0,Idle,12.941631,80.177387
VH147,Agent_147,Bike,Chromepet,2024-03-04 22:50:00,22,42.8,8.69,16.3,33.9,Idle,12.994875,80.098214
VH147,Agent_147,Bike,Chromepet,2024-01-05 18:29:00,18,37.2,12.79,3.3,40.1,Active,12.916978,80.184817
VH147,Agent_147,Bike,Chromepet,2024-02-12 16:45:00,16,57.6,5.53,5.3,12.7,Active,12.967903,80.164107
VH147,Agent_147,Bike,Chromepet,2024-03-22 20:19:00,20,12.2,6.89,12.1,34.8,Active,12.994774,80.195895
VH147,Agent_147,Bike,Chromepet,2024-01-13 10:56:00,10,18.3,0.96,2.2,36.7,Active,12.989575,80.101122
VH147,Agent_147,Bike,Chromepet,2024-03-19 15:37:00,15,42.1,5.86,1.0,19.6,Active,12.924708,80.185939
VH147,Agent_147,Bike,Chromepet,2024-02-16 18:53:00,18,20.1,13.21,13.8,27.8,Active,12.915413,80.182111
VH148,Agent_148,Bike,Mylapore,2024-03-24 13:45:00,13,21.4,0.65,17.3,48.9,Idle,13.036806,80.285089
VH148,Agent_148,Bike,Mylapore,2024-01-02 23:54:00,23,39.4,1.05,18.3,39.1,Idle,13.062801,80.24886
VH148,Agent_148,Bike,Mylapore,2024-01-25 19:04:00,19,20.5,13.31,16.1,51.7,Idle,13.027868,80.238569
VH148,Agent_148,Bike,Mylapore,2024-03-16 22:40:00,22,30.4,6.25,19.9,49.6,Idle,13.080254,80.247939
VH148,Agent_148,Bike,Mylapore,2024-01-15 15:39:00,15,31.3,6.53,1.6,13.9,Active,13.064989,80.294186
VH148,Agent_148,Bike,Mylapore,2024-02-13 21:43:00,21,18.2,14.75,2.9,13.4,Active,13.053971,80.290531
VH148,Agent_148,Bike,Mylapore,2024-02-01 15:15:00,15,26.6,1.35,13.3,15.7,Active,13.044306,80.238282
VH148,Agent_148,Bike,Mylapore,2024-03-11 23:36:00,23,6.3,9.4,10.4,31.6,Active,13.029547,80.282122
VH148,Agent_148,Bike,Mylapore,2024-02-11 15:37:00,15,30.6,9.77,2.4,41.8,Active,13.061321,80.240822
VH148,Agent_148,Bike,Mylapore,2024-02-04 20:20:00,20,11.5,5.06,17.8,43.4,Idle,13.006663,80.295939
VH148,Agent_148,Bike,Mylapore,2024-01-03 19:43:00,19,22.4,13.16,10.1,21.3,Active,13.077725,80.254623
VH148,Agent_148,Bike,Mylapore,2024-01-22 22:16:00,22,35.1,13.18,11.0,45.1,Delayed,13.071412,80.235881
VH149,Agent_149,Bike,T Nagar,2024-01-28 20:59:00,20,33.2,5.72,0.6,37.7,Active,13.087429,80.221768
VH149,Agent_149,Bike,T Nagar,2024-02-13 23:40:00,23,24.0,14.91,4.1,50.8,Delayed,13.040417,80.195001
VH149,Agent_149,Bike,T Nagar,2024-01-02 15:35:00,15,27.8,1.03,8.5,50.4,Delayed,13.016654,80.215794
VH149,Agent_149,Bike,T Nagar,2024-03-05 11:32:00,11,33.1,12.28,13.8,29.8,Active,13.022047,80.26997
VH149,Agent_149,Bike,T Nagar,2024-01-15 22:42:00,22,32.6,2.16,3.6,47.2,Delayed,13.077523,80.260565
VH149,Agent_149,Bike,T Nagar,2024-01-20 09:47:00,9,35.3,7.87,8.4,49.6,Delayed,13.086302,80.252354
VH149,Agent_149,Bike,T Nagar,2024-02-16 19:34:00,19,20.1,14.49,13.5,42.8,Active,13.024962,80.234158
VH149,Agent_149,Bike,T Nagar,2024-02-20 11:19:00,11,31.9,7.69,14.3,22.1,Active,13.003795,80.215306
VH149,Agent_149,Bike,T Nagar,2024-01-09 09:45:00,9,56.6,10.06,10.5,27.5,Active,13.07204,80.270242
VH150,Agent_150,Cycle,Adyar,2024-03-24 14:03:00,14,44.3,3.17,11.4,51.5,Delayed,13.026383,80.287695
VH150,Agent_150,Cycle,Adyar,2024-02-16 22:07:00,22,14.9,6.11,13.5,33.6,Active,13.045775,80.237792
VH150,Agent_150,Cycle,Adyar,2024-02-15 10:43:00,10,42.4,3.24,8.7,56.9,Delayed,13.018972,80.231731
